Game State,Home Team,Home Conference,Home Score,Away Team,Away Conference,Away Score,Result,Neutral Field?,Date,NCAA Game ID Link
final,George Washington,Atlantic 10,2,Old Dominion,Sun Belt,4,-1,0,08-22-2024,/game/6309614
final,VMI,SoCon,4,Emory & Henry,SAC,2,1,0,08-22-2024,/game/6309615
final,Delaware,CAA,3,Howard,NEC,0,1,0,08-22-2024,/game/6309616
final,Boston U.,Patriot,0,New Hampshire,America East,0,0,0,08-22-2024,/game/6309622
final,Villanova,Big East,2,Saint Peter's,MAAC,2,0,0,08-22-2024,/game/6309621
final,LIU,NEC,2,Stony Brook,CAA,1,1,0,08-22-2024,/game/6309620
final,Robert Morris,Horizon,0,Bucknell,Patriot,2,-1,0,08-22-2024,/game/6309617
final,Le Moyne,NEC,3,Canisius,MAAC,2,1,0,08-22-2024,/game/6309618
final,Louisville,ACC,2,Jacksonville,ASUN,0,1,0,08-22-2024,/game/6309630
final,Siena,MAAC,0,Massachusetts,Atlantic 10,0,0,0,08-22-2024,/game/6309628
final,Ga. Southern,Sun Belt,0,Wofford,SoCon,0,0,0,08-22-2024,/game/6309625
final,St. Thomas (MN),Summit League,1,NIU,MVC,0,1,0,08-22-2024,/game/6309619
final,Boston College,ACC,2,Iona,MAAC,2,0,0,08-22-2024,/game/6309632
final,Western Mich.,MVC,3,Vermont,America East,1,1,0,08-22-2024,/game/6309631
final,Eastern Ill.,OVC,3,UChicago,UAA,0,1,0,08-22-2024,/game/6309629
final,Sacred Heart,MAAC,4,Holy Cross,Patriot,2,1,0,08-22-2024,/game/6309639
final,Niagara,MAAC,2,UAlbany,America East,3,-1,0,08-22-2024,/game/6309638
final,Temple,The American,1,Army West Point,Patriot,1,0,0,08-22-2024,/game/6309637
final,UMass Lowell,America East,1,Lafayette,Patriot,1,0,0,08-22-2024,/game/6309641
final,NC State,ACC,3,High Point,Big South,2,1,0,08-22-2024,/game/6309635
final,St. Bonaventure,Atlantic 10,0,Saint Francis,NEC,3,-1,0,08-22-2024,/game/6309634
final,FDU,NEC,3,Manhattan,MAAC,2,1,0,08-22-2024,/game/6309642
final,Milwaukee,Horizon,0,Lindenwood,OVC,0,0,0,08-22-2024,/game/6309627
final,Marquette,Big East,2,Drexel,CAA,0,1,0,08-22-2024,/game/6309633
final,Providence,Big East,2,Quinnipiac,MAAC,0,1,0,08-22-2024,/game/6309656
final,Colgate,Patriot,0,Syracuse,ACC,1,-1,0,08-22-2024,/game/6309665
final,South Carolina,Sun Belt,7,Winthrop,Big South,1,1,0,08-22-2024,/game/6309664
final,Virginia Tech,ACC,4,North Florida,ASUN,0,1,0,08-22-2024,/game/6309663
final,Virginia,ACC,3,Rider,MAAC,0,1,0,08-22-2024,/game/6309662
final,West Virginia,Sun Belt,4,Purdue Fort Wayne,Horizon,2,1,0,08-22-2024,/game/6309661
final,Mount St. Mary's,MAAC,0,Binghamton,America East,1,-1,0,08-22-2024,/game/6309660
final,Georgia St.,Sun Belt,0,Belmont,MVC,0,0,0,08-22-2024,/game/6309659
final,Duquesne,Atlantic 10,3,Seton Hill,PSAC,1,1,0,08-22-2024,/game/6309672
final,Butler,Big East,2,Southern Ind.,OVC,1,1,0,08-22-2024,/game/6309666
final,Navy,Patriot,0,George Mason,Atlantic 10,2,-1,0,08-22-2024,/game/6309667
final,American,Patriot,0,California Baptist,WAC,0,0,0,08-22-2024,/game/6309655
final,UMBC,America East,1,Maryland,Big Ten,1,0,1,08-22-2024,/game/6311281
final,Dayton,Atlantic 10,5,Detroit Mercy,Horizon,1,1,0,08-22-2024,/game/6309668
final,Lehigh,Patriot,0,La Salle,Atlantic 10,0,0,0,08-22-2024,/game/6309679
final,Elon,CAA,1,FGCU,ASUN,0,1,0,08-22-2024,/game/6309670
final,Bellarmine,ASUN,1,Evansville,MVC,2,-1,0,08-22-2024,/game/6309671
final,Xavier,Big East,0,Northern Ky.,Horizon,0,0,0,08-22-2024,/game/6309678
final,UNC Greensboro,SoCon,3,USC Upstate,Big South,0,1,0,08-22-2024,/game/6309674
final,Oakland,Horizon,1,Omaha,Summit League,2,-1,0,08-22-2024,/game/6309673
final,Rutgers,Big Ten,3,Northeastern,CAA,1,1,0,08-22-2024,/game/6309548
final,Clemson,ACC,3,Penn St.,Big Ten,0,1,0,08-22-2024,/game/6309534
final,Hofstra,CAA,0,Fordham,Atlantic 10,0,0,0,08-22-2024,/game/6309651
final,Michigan,Big Ten,1,Loyola Chicago,Atlantic 10,0,1,0,08-22-2024,/game/6309582
final,Wake Forest,ACC,1,VCU,Atlantic 10,2,-1,0,08-22-2024,/game/6309650
final,Coastal Carolina,Sun Belt,2,Col. of Charleston,CAA,4,-1,0,08-22-2024,/game/6309648
final,South Fla.,The American,1,Seattle U,WAC,4,-1,0,08-22-2024,/game/6309647
final,FIU,The American,0,Seton Hall,Big East,1,-1,0,08-22-2024,/game/6309644
final,UAB,The American,0,North Carolina,ACC,1,-1,0,08-22-2024,/game/6309640
final,Creighton,Big East,0,Fla. Atlantic,The American,0,0,0,08-22-2024,/game/6309636
final,Rhode Island,Atlantic 10,2,St. John's (NY),Big East,0,1,0,08-22-2024,/game/6309682
final,Marshall,Sun Belt,3,Cal St. Fullerton,Big West,0,1,0,08-22-2024,/game/6309683
final,Saint Joseph's,Atlantic 10,1,Merrimack,MAAC,2,-1,0,08-22-2024,/game/6309689
final,California,ACC,1,Denver,Summit League,2,-1,0,08-22-2024,/game/6309623
final,Liberty,OVC,5,Mount Olive,Conference Carolinas,0,1,0,08-22-2024,/game/6309684
final,NJIT,America East,1,Loyola Maryland,Patriot,1,0,0,08-22-2024,/game/6309686
final,Kentucky,Sun Belt,3,Oral Roberts,Summit League,2,1,0,08-22-2024,/game/6309687
final,UConn,Big East,6,Stonehill,NEC,0,1,0,08-22-2024,/game/6309690
final,UIW,OVC,0,IU Indy,Horizon,2,-1,0,08-22-2024,/game/6309653
final,UCF,Sun Belt,3,Mercer,SoCon,1,1,0,08-22-2024,/game/6309692
final,Furman,SoCon,1,UNCW,CAA,1,0,0,08-22-2024,/game/6309693
final,Pittsburgh,ACC,2,Georgetown,Big East,0,1,0,08-22-2024,/game/6309695
final,Notre Dame,ACC,1,Akron,Big East,1,0,0,08-22-2024,/game/6309696
final,Northwestern,Big Ten,2,Green Bay,Horizon,0,1,0,08-22-2024,/game/6309518
final,Saint Mary's (CA),WCC,0,Kansas City,Summit League,1,-1,0,08-22-2024,/game/6309624
final,Memphis,The American,1,Lipscomb,ASUN,2,-1,0,08-22-2024,/game/6309649
final,Ohio St.,Big Ten,1,Cleveland St.,Horizon,1,0,0,08-22-2024,/game/6309502
final,Sacramento St.,Big West,1,Utah Valley,WAC,3,-1,0,08-22-2024,/game/6309626
final,Houston Christian,OVC,2,Gardner-Webb,Big South,3,-1,0,08-22-2024,/game/6309669
final,Wisconsin,Big Ten,4,Marist,MAAC,0,1,0,08-22-2024,/game/6309572
final,Bradley,MVC,1,Chicago St.,NEC,0,1,0,08-22-2024,/game/6309652
final,ETSU,SoCon,3,Longwood,Big South,1,1,0,08-22-2024,/game/6309699
final,Drake,MVC,3,Grand View,IND,0,1,0,08-22-2024,/game/6309685
final,Central Ark.,ASUN,3,Evangel,IND,0,1,0,08-22-2024,/game/6309691
final,SIUE,OVC,1,Michigan St.,Big Ten,1,0,0,08-22-2024,/game/6309561
final,UIC,MVC,3,DePaul,Big East,4,-1,0,08-22-2024,/game/6309694
final,SMU,ACC,1,Air Force,WAC,0,1,0,08-22-2024,/game/6309698
final,UC Santa Barbara,Big West,3,Missouri St.,MVC,1,1,0,08-22-2024,/game/6309645
final,CSU Bakersfield,Big West,1,Utah Tech,WAC,0,1,0,08-22-2024,/game/6309654
final,Oregon St.,WCC,2,UC Irvine,Big West,1,1,0,08-22-2024,/game/6309657
final,Stanford,ACC,2,San Jose St.,WAC,1,1,0,08-22-2024,/game/6309658
final,Gonzaga,WCC,4,Northwest (WA),IND,1,1,0,08-22-2024,/game/6309646
final,Pacific,WCC,1,UC Davis,Big West,0,1,0,08-22-2024,/game/6309676
final,UCLA,Big Ten,2,LMU (CA),WCC,0,1,0,08-22-2024,/game/6309592
final,San Diego,WCC,2,Duke,ACC,2,0,0,08-22-2024,/game/6309681
final,UC San Diego,Big West,0,Santa Clara,WCC,1,-1,0,08-22-2024,/game/6309680
final,CSUN,Big West,0,James Madison,Sun Belt,0,0,0,08-22-2024,/game/6309675
final,Grand Canyon,WAC,3,Western Ill.,OVC,0,1,0,08-22-2024,/game/6309677
final,San Francisco,WCC,0,Cal Poly,Big West,0,0,0,08-22-2024,/game/6309688
final,UNLV,WAC,2,Tulsa,The American,0,1,0,08-22-2024,/game/6309697
final,UNC Asheville,Big South,3,Stetson,ASUN,1,1,0,08-23-2024,/game/6309700
final,Monmouth,CAA,4,Fairfield,MAAC,0,1,0,08-23-2024,/game/6309701
final,Bowling Green,MVC,3,Wright St.,Horizon,2,1,0,08-23-2024,/game/6309702
final,Charlotte,AAC,3,Davidson,Atlantic 10,0,1,0,08-23-2024,/game/6309703
final,Campbell,CAA,2,Radford,Big South,1,1,0,08-23-2024,/game/6309704
final,Saint Louis,Atlantic 10,2,Indiana,Big Ten,0,1,0,08-23-2024,/game/6309602
final,San Diego St.,WAC,5,UC Riverside,Big West,2,1,0,08-23-2024,/game/6309705
final,Portland,WCC,2,Washington,Big Ten,1,1,0,08-23-2024,/game/6311274
final,Presbyterian,Big South,9,Erskine,Conference Carolinas,0,1,0,08-24-2024,/game/6309706
final,San Francisco,WCC,2,Kansas City,Summit League,2,0,0,08-24-2024,/game/6309707
final,Stonehill,NEC,1,Navy,Patriot,1,0,0,08-25-2024,/game/6309708
final,Binghamton,America East,1,Le Moyne,NEC,0,1,0,08-25-2024,/game/6309710
final,George Washington,Atlantic 10,2,Saint Peter's,MAAC,1,1,0,08-25-2024,/game/6309713
final,Duquesne,Atlantic 10,3,Canisius,MAAC,1,1,0,08-25-2024,/game/6309714
final,Wisconsin,Big Ten,4,Drexel,CAA,0,1,0,08-25-2024,/game/6309571
final,Michigan,Big Ten,2,Oakland,Horizon,1,1,0,08-25-2024,/game/6309583
final,Milwaukee,Horizon,3,Bradley,MVC,2,1,0,08-25-2024,/game/6309711
final,Lindenwood,OVC,1,UTRGV,WAC,3,-1,0,08-25-2024,/game/6309712
final,Dayton,Atlantic 10,0,Jacksonville,ASUN,3,-1,0,08-25-2024,/game/6309719
final,South Carolina,Sun Belt,2,North Florida,ASUN,2,0,0,08-25-2024,/game/6309718
final,Marquette,Big East,6,Marist,MAAC,1,1,0,08-25-2024,/game/6309715
final,UAlbany,America East,0,LIU,NEC,1,-1,0,08-25-2024,/game/6309721
final,NIU,MVC,4,Chicago St.,NEC,2,1,0,08-25-2024,/game/6309717
final,UC Davis,Big West,2,Utah Valley,WAC,2,0,0,08-25-2024,/game/6309709
final,NC State,ACC,1,FGCU,ASUN,0,1,0,08-25-2024,/game/6309724
final,Mount St. Mary's,MAAC,3,Robert Morris,Horizon,3,0,0,08-25-2024,/game/6309725
final,Cleveland St.,Horizon,1,St. Bonaventure,Atlantic 10,0,1,0,08-25-2024,/game/6309726
final,UCF,Sun Belt,1,Seattle U,WAC,1,0,0,08-25-2024,/game/6309727
final,Northwestern,Big Ten,2,DePaul,Big East,1,1,0,08-25-2024,/game/6309519
final,California,ACC,1,Sacramento St.,Big West,0,1,0,08-25-2024,/game/6309716
final,Penn St.,Big Ten,2,Army West Point,Patriot,1,1,0,08-25-2024,/game/6309535
final,USC Upstate,Big South,2,ETSU,SoCon,0,1,0,08-25-2024,/game/6309739
final,New Hampshire,America East,0,Western Mich.,MVC,1,-1,0,08-25-2024,/game/6309738
final,UMass Lowell,America East,2,Central Conn. St.,NEC,0,1,0,08-25-2024,/game/6309737
final,Winthrop,Big South,1,Furman,SoCon,2,-1,0,08-25-2024,/game/6309740
final,Creighton,Big East,5,Drake,MVC,3,1,0,08-25-2024,/game/6309730
final,Butler,Big East,1,Western Ill.,OVC,1,0,0,08-25-2024,/game/6309735
final,American,Patriot,1,Hofstra,CAA,4,-1,0,08-25-2024,/game/6309734
final,San Jose St.,WAC,1,CSU Bakersfield,Big West,1,0,0,08-25-2024,/game/6309720
final,SMU,ACC,1,Oral Roberts,Summit League,1,0,0,08-25-2024,/game/6309731
final,UNC Greensboro,SoCon,1,Coastal Carolina,Sun Belt,0,1,0,08-25-2024,/game/6309750
final,Pittsburgh,ACC,2,Mercyhurst,NEC,0,1,0,08-25-2024,/game/6309749
final,Campbell,CAA,2,N.C. Wesleyan,USA South,0,1,0,08-25-2024,/game/6309751
final,Temple,AAC,3,Villanova,Big East,2,1,0,08-25-2024,/game/6309747
final,Virginia,ACC,0,Colgate,Patriot,1,-1,0,08-25-2024,/game/6309746
final,Syracuse,ACC,3,Niagara,MAAC,0,1,0,08-25-2024,/game/6309752
final,Xavier,Big East,4,Cal St. Fullerton,Big West,1,1,0,08-25-2024,/game/6309753
final,Wake Forest,ACC,3,Central Ark.,ASUN,2,1,0,08-25-2024,/game/6309743
final,South Fla.,AAC,0,Mercer,SoCon,0,0,0,08-25-2024,/game/6309742
final,LMU (CA),WCC,1,CSUN,Big West,2,-1,0,08-25-2024,/game/6309722
final,Stanford,ACC,0,Denver,Summit League,1,-1,0,08-25-2024,/game/6309723
final,Omaha,Summit League,3,Fla. Atlantic,AAC,2,1,0,08-25-2024,/game/6309736
final,Akron,Big East,0,Ohio St.,Big Ten,2,-1,0,08-25-2024,/game/6309503
final,Memphis,AAC,0,Evansville,MVC,3,-1,0,08-25-2024,/game/6309733
final,Belmont,MVC,3,Southern Ind.,OVC,0,1,0,08-25-2024,/game/6309732
final,North Carolina,ACC,0,California Baptist,WAC,0,0,0,08-25-2024,/game/6309754
final,Northern Ky.,Horizon,1,Bellarmine,ASUN,2,-1,0,08-25-2024,/game/6309755
final,St. John's (NY),Big East,1,Stony Brook,CAA,1,0,0,08-25-2024,/game/6309756
final,Maryland,Big Ten,0,Georgetown,Big East,2,-1,0,08-25-2024,/game/6311282
final,Houston Christian,OVC,0,IU Indy,Horizon,1,-1,0,08-25-2024,/game/6309748
final,UIC,MVC,4,Green Bay,Horizon,2,1,0,08-25-2024,/game/6309745
final,UIW,OVC,1,Gardner-Webb,Big South,1,0,0,08-25-2024,/game/6309744
final,Saint Mary's (CA),WCC,2,Cal Poly,Big West,0,1,0,08-25-2024,/game/6309728
final,Gonzaga,WCC,6,St. Thomas (MN),Summit League,1,1,0,08-25-2024,/game/6309729
final,UC San Diego,Big West,2,Duke,ACC,3,-1,0,08-25-2024,/game/6309741
final,UCLA,Big Ten,0,James Madison,Sun Belt,0,0,0,08-25-2024,/game/6309593
final,VMI,SoCon,4,Warren Wilson,C2C,0,1,0,08-26-2024,/game/6309757
final,Eastern Ill.,OVC,1,Detroit Mercy,Horizon,5,-1,0,08-26-2024,/game/6309758
final,Boston College,ACC,1,Providence,Big East,1,0,0,08-26-2024,/game/6309759
final,Bryant,America East,0,Massachusetts,Atlantic 10,0,0,0,08-26-2024,/game/6309760
final,Stetson,ASUN,1,FIU,The American,0,1,0,08-26-2024,/game/6309761
final,Lehigh,Patriot,1,Rider,MAAC,0,1,0,08-26-2024,/game/6309762
final,Michigan St.,Big Ten,0,Bowling Green,MVC,1,-1,0,08-26-2024,/game/6309562
final,La Salle,Atlantic 10,0,NJIT,America East,3,-1,0,08-26-2024,/game/6309769
final,VCU,Atlantic 10,3,Old Dominion,Sun Belt,1,1,0,08-26-2024,/game/6309768
final,Longwood,Big South,2,Liberty,OVC,2,0,0,08-26-2024,/game/6309767
final,FDU,NEC,4,Fairfield,MAAC,3,1,0,08-26-2024,/game/6309766
final,Elon,CAA,5,Radford,Big South,0,1,0,08-26-2024,/game/6309765
final,Rutgers,Big Ten,1,Delaware,CAA,4,-1,0,08-26-2024,/game/6309549
final,West Virginia,Sun Belt,4,Saint Francis,NEC,0,1,0,08-26-2024,/game/6309763
final,Rhode Island,Atlantic 10,1,Quinnipiac,MAAC,0,1,0,08-26-2024,/game/6309771
final,UMBC,America East,3,Howard,NEC,2,1,0,08-26-2024,/game/6309772
final,Missouri St.,MVC,3,Pacific,WCC,0,1,0,08-26-2024,/game/6309764
final,San Diego,WCC,3,San Diego St.,WAC,0,1,0,08-26-2024,/game/6309770
final,Washington,Big Ten,1,Oregon St.,WCC,0,1,0,08-26-2024,/game/6311275
final,Northeastern,CAA,1,Boston U.,Patriot,1,0,0,08-27-2024,/game/6309773
final,Holy Cross,Patriot,3,Merrimack,MAAC,0,1,0,08-27-2024,/game/6309774
final,Virginia Tech,ACC,2,UNC Asheville,Big South,0,1,0,08-27-2024,/game/6309775
final,High Point,Big South,1,Davidson,Atlantic 10,1,0,0,08-27-2024,/game/6309776
final,UAB,AAC,1,Georgia St.,Sun Belt,0,1,0,08-27-2024,/game/6309777
final,Sacred Heart,MAAC,1,Fordham,Atlantic 10,2,-1,0,08-28-2024,/game/6309778
final,Binghamton,America East,0,William & Mary,CAA,3,-1,0,08-28-2024,/game/6309779
final,Lafayette,Patriot,1,Siena,MAAC,0,1,0,08-28-2024,/game/6309780
final,Tulsa,The American,1,Louisville,ACC,2,-1,0,08-28-2024,/game/6309781
final,Green Bay,Horizon,3,Southern Ind.,OVC,2,1,0,08-29-2024,/game/6309782
final,St. Thomas (MN),Summit League,1,DePaul,Big East,1,0,0,08-29-2024,/game/6309784
pre,VMI,SoCon,,Robert Morris,Horizon,,0,0,08-29-2024,/game/6309785
final,Saint Peter's,MAAC,0,UMass Lowell,America East,3,-1,0,08-29-2024,/game/6309783
final,Jacksonville,ASUN,0,Mercer,SoCon,1,-1,0,08-29-2024,/game/6309786
final,Wright St.,Horizon,4,Lindenwood,OVC,1,1,0,08-29-2024,/game/6309788
final,Fla. Atlantic,AAC,5,Stetson,ASUN,1,1,0,08-29-2024,/game/6309793
final,Dayton,Atlantic 10,3,UNLV,WAC,1,1,1,08-29-2024,/game/6309794
final,ETSU,SoCon,1,Presbyterian,Big South,1,0,0,08-29-2024,/game/6309789
final,Eastern Ill.,OVC,0,Purdue Fort Wayne,Horizon,3,-1,0,08-29-2024,/game/6309787
final,Stony Brook,CAA,0,Rider,MAAC,1,-1,0,08-29-2024,/game/6309796
final,Seton Hall,Big East,2,UAlbany,America East,1,1,0,08-29-2024,/game/6309819
final,UConn,Big East,2,NJIT,America East,1,1,0,08-29-2024,/game/6309818
final,North Carolina,ACC,3,FIU,AAC,1,1,0,08-29-2024,/game/6309808
final,Xavier,Big East,2,Marshall,Sun Belt,0,1,0,08-29-2024,/game/6309820
final,USC Upstate,Big South,1,Col. of Charleston,CAA,5,-1,0,08-29-2024,/game/6309817
final,Campbell,CAA,1,Old Dominion,Sun Belt,0,1,0,08-29-2024,/game/6309816
final,Central Conn. St.,NEC,0,Bryant,America East,2,-1,0,08-29-2024,/game/6309814
final,Colgate,Patriot,3,Stonehill,NEC,1,1,0,08-29-2024,/game/6309813
final,Temple,AAC,0,Monmouth,CAA,2,-1,0,08-29-2024,/game/6309812
final,Canisius,MAAC,1,St. Bonaventure,Atlantic 10,2,-1,0,08-29-2024,/game/6309811
final,Virginia,ACC,5,Saint Joseph's,Atlantic 10,0,1,0,08-29-2024,/game/6309809
final,Loyola Maryland,Patriot,0,Iona,MAAC,2,-1,0,08-29-2024,/game/6309807
final,Queens (NC),ASUN,1,Wofford,SoCon,2,-1,0,08-29-2024,/game/6309805
final,Hofstra,CAA,2,Providence,Big East,0,1,0,08-29-2024,/game/6309802
final,Coastal Carolina,Sun Belt,0,Elon,CAA,3,-1,0,08-29-2024,/game/6309800
final,South Fla.,AAC,2,Eckerd,Sunshine State,0,1,0,08-29-2024,/game/6309798
final,Omaha,Summit League,1,San Francisco,WCC,0,1,0,08-29-2024,/game/6309791
final,St. John's (NY),Big East,2,Manhattan,MAAC,1,1,0,08-29-2024,/game/6309823
final,North Florida,ASUN,3,Winthrop,Big South,1,1,0,08-29-2024,/game/6309822
final,Belmont,MVC,2,Northern Ky.,Horizon,1,1,0,08-29-2024,/game/6309795
final,Bradley,MVC,4,Western Ill.,OVC,0,1,0,08-29-2024,/game/6309803
final,Ohio St.,Big Ten,4,SIUE,OVC,0,1,0,08-29-2024,/game/6309504
final,Creighton,Big East,1,Loyola Chicago,Atlantic 10,1,0,0,08-29-2024,/game/6309810
final,Syracuse,ACC,2,Charlotte,AAC,2,0,0,08-29-2024,/game/6309826
final,Houston Christian,OVC,4,North American,IND,1,1,0,08-29-2024,/game/6309815
final,Air Force,WAC,1,Army West Point,Patriot,2,-1,0,08-29-2024,/game/6309790
final,Indiana,Big Ten,2,Notre Dame,ACC,2,0,0,08-29-2024,/game/6309603
final,Wisconsin,Big Ten,5,UIC,MVC,1,1,0,08-29-2024,/game/6309573
final,Memphis,AAC,5,NIU,MVC,1,1,0,08-29-2024,/game/6309825
final,Utah Valley,WAC,3,UC San Diego,Big West,1,1,0,08-29-2024,/game/6309804
final,Oral Roberts,Summit League,1,Cal Poly,Big West,0,1,0,08-29-2024,/game/6309827
final,SMU,ACC,1,Saint Louis,Atlantic 10,0,1,0,08-29-2024,/game/6309828
final,San Diego St.,WAC,2,Mercyhurst,NEC,1,1,0,08-29-2024,/game/6309821
final,Gonzaga,WCC,2,UIW,OVC,0,1,0,08-29-2024,/game/6309797
final,UC Irvine,Big West,1,Vermont,America East,1,0,0,08-29-2024,/game/6309799
final,LMU (CA),WCC,1,California,ACC,0,1,0,08-29-2024,/game/6309801
final,Kansas City,Summit League,0,UC Santa Barbara,Big West,3,-1,0,08-29-2024,/game/6309830
final,Stanford,ACC,5,Cal St. Fullerton,Big West,0,1,0,08-29-2024,/game/6309806
final,San Diego,WCC,8,Lipscomb,ASUN,1,1,0,08-29-2024,/game/6309824
final,Washington,Big Ten,2,Denver,Summit League,2,0,0,08-29-2024,/game/6311276
final,UC Riverside,Big West,1,Utah Tech,WAC,2,-1,0,08-29-2024,/game/6309829
final,Michigan St.,Big Ten,1,Villanova,Big East,0,1,0,08-30-2024,/game/6311288
final,Georgetown,Big East,1,UNC Greensboro,SoCon,0,1,0,08-30-2024,/game/6309831
final,Quinnipiac,MAAC,2,Columbia,Ivy League,0,1,0,08-30-2024,/game/6309832
final,Western Mich.,MVC,1,Akron,Big East,1,0,0,08-30-2024,/game/6309834
final,Drexel,CAA,3,La Salle,Atlantic 10,2,1,0,08-30-2024,/game/6309835
final,Yale,Ivy League,0,Marquette,Big East,1,-1,0,08-30-2024,/game/6309836
final,Penn St.,Big Ten,1,Pittsburgh,ACC,2,-1,0,08-30-2024,/game/6309536
final,Rutgers,Big Ten,3,Princeton,Ivy League,1,1,0,08-30-2024,/game/6309550
final,Michigan,Big Ten,1,Oregon St.,WCC,1,0,0,08-30-2024,/game/6309584
final,Duke,ACC,2,Grand Canyon,WAC,3,-1,1,08-30-2024,/game/6309833
final,IU Indy,Horizon,1,Bowling Green,MVC,4,-1,0,08-30-2024,/game/6309837
final,George Mason,Atlantic 10,4,Delaware,CAA,2,1,0,08-30-2024,/game/6309838
final,UNCW,CAA,1,American,Patriot,0,1,0,08-30-2024,/game/6309839
final,Ga. Southern,Sun Belt,2,FGCU,ASUN,0,1,0,08-30-2024,/game/6309840
final,Furman,SoCon,2,North Greenville,Conference Carolinas,1,1,0,08-30-2024,/game/6309841
final,UMBC,America East,4,Niagara,MAAC,0,1,0,08-30-2024,/game/6309842
final,West Virginia,Sun Belt,4,George Washington,Atlantic 10,0,1,0,08-30-2024,/game/6309843
final,South Carolina,Sun Belt,2,Clemson,ACC,2,0,0,08-30-2024,/game/6309844
final,Boston College,ACC,2,Dartmouth,Ivy League,1,1,0,08-30-2024,/game/6309845
final,Navy,Patriot,0,FDU,NEC,0,0,0,08-30-2024,/game/6309847
